#class tools::wcsv::ntuple
#title Edep and TrackL
#separator 44
#vector_separator 59
#column double dx
#column double dy
#column double Light
#column double Distance
-2.84205,-142.724,0,0
33.7091,109.812,0,0
-85.9381,162.501,0,0
-144.032,19.2805,0,0
-195.537,-218.324,0,0
-125.898,-158.481,0,0
93.4342,141.643,0,0
-18.0006,84.8239,0,0
-55.3134,-147.308,0,0
-129.243,-101.02,0,0
27.7003,60.4283,0,0
-35.2808,126.699,0,0
43.1629,33.4701,39.8875,400
164.409,199.816,0,0
233.279,241.154,0,0
93.211,-155.474,0,0
163.124,-25.2518,0,0
-233.703,127.568,0,0
-28.0424,-40.0056,0,0
-134.143,-222.815,0,0
-101.013,-97.3586,0,0
179.102,21.8299,0,0
23.5655,226.692,0,0
-166.09,-233.731,0,0
-229.933,-82.2271,0,0
130.926,-249.937,0,0
-29.9546,-61.5088,0,0
44.4245,-180.117,0,0
-40.5343,195.391,0,0
12.5302,-147.227,0,0
-0.6969,-67.7306,0,0
80.8649,-119.74,0,0
-231.996,-105.528,0,0
-211.021,97.9865,0,0
-166.97,-82.9353,0,0
-84.6165,14.2029,0,0
-9.57122,-220.616,0,0
-245.833,-203.365,0,0
-160.074,134.452,0,0
-179.926,108.432,0,0
-47.332,-30.8362,4.43194,400
158.684,-107.46,0,0
-28.7815,-126.929,0,0
-205.738,17.8285,0,0
-224.285,229.085,0,0
-53.0204,-219.465,0,0
-91.4385,28.626,0,0
42.5437,243.762,0,0
-182.976,210.585,0,0
-92.8151,-119.089,0,0
20.6859,-224.539,0,0
-219.851,7.14896,0,0
-20.8001,-138.507,0,0
177.107,-19.0933,0,0
102.929,-249.47,0,0
-200.149,-80.7825,0,0
-243.789,-117.915,0,0
4.69689,89.6227,0,0
21.8167,-86.7877,0,0
-97.6815,-105.001,0,0
197.533,-189.287,0,0
-91.5553,2.78233,0,0
91.2713,120.962,0,0
-160.27,202.286,0,0
19.6469,-243.824,0,0
199.011,-18.882,0,0
55.2798,-104.43,0,0
-153.023,-45.9423,0,0
176.167,42.8689,0,0
-176.125,-131.712,0,0
27.93,-176.004,0,0
-168.909,89.6879,0,0
-218.534,-175.571,0,0
-227.728,170.765,0,0
-120.42,-1.13345,0,0
138.012,-136.003,0,0
-199.363,-62.0659,0,0
82.2969,-102.071,0,0
92.7914,-203.105,0,0
181.382,-249.103,0,0
-217.546,31.8648,0,0
155.274,-4.56451,0,0
-213.824,-82.8581,0,0
-7.65739,-217.857,0,0
-62.1311,-223.839,0,0
-157.185,-60.8325,0,0
168.956,-179.512,0,0
205.921,213.438,0,0
185.948,-134.703,0,0
-78.49,154.675,0,0
208.194,-157.057,0,0
-247.941,12.8568,0,0
97.6157,-221.954,0,0
146.909,48.4232,0,0
8.5095,-185.436,0,0
-150.197,90.8193,0,0
-12.2766,-54.5551,0,0
-207.558,-76.1315,0,0
246.3,-43.3069,0,0
-23.6125,-94.9689,0,0
-158.549,220.409,0,0
231.84,-175.457,0,0
-206.713,213.756,0,0
159.603,19.3789,0,0
84.9616,135.911,0,0
-225.317,-1.12399,0,0
48.483,-237.815,0,0
28.4421,178.477,0,0
-129.593,-83.812,0,0
-86.0885,110.618,0,0
-239.498,207.247,0,0
67.8618,-220.783,0,0
-143.847,-230.031,0,0
-14.3414,247.92,0,0
-59.8566,-186.497,0,0
-68.447,180.047,0,0
-30.961,-37.7789,0,0
-225.971,-245.99,0,0
156.197,89.2952,0,0
-133.292,157.333,0,0
165.775,83.936,0,0
-171.609,108.226,0,0
142.123,112.157,0,0
-199.415,18.5498,0,0
-95.7321,-27.5285,0,0
74.4451,-32.3988,0,0
146.424,60.6583,0,0
-119.637,115.865,0,0
227.281,183.913,0,0
-73.7489,231.292,0,0
-50.0858,-168.224,0,0
-151.337,-181.624,0,0
-78.7175,121.603,0,0
52.2156,-173.375,0,0
113.405,32.3651,0,0
144.56,30.3728,0,0
-92.2581,-69.1092,0,0
198.72,29.0978,0,0
-182.439,169.531,0,0
26.5813,247.254,0,0
-121.614,4.59882,0,0
-39.382,29.6525,39.8875,400
21.0117,-138.756,0,0
-72.9657,109.688,0,0
-136.821,19.2591,0,0
-121.069,86.5401,0,0
-186.486,199.766,0,0
-93.3836,47.0231,0,0
-184.373,110.949,0,0
-94.9818,32.1209,0,0
-155.776,-71.1275,0,0
-143.68,2.69218,0,0
-122.88,121.411,0,0
-59.8451,44.4904,0,0
-44.4153,9.5485,31.0236,400
