#class tools::wcsv::ntuple
#title Edep and TrackL
#separator 44
#vector_separator 59
#column double dx
#column double dy
#column double Light
#column double Distance
141.655,122.986,0,0
182.996,-131.384,0,0
-186.647,136.301,0,0
-63.0551,-248.771,0,0
119.822,-33.113,0,0
209.136,42.4262,0,0
60.5168,88.7711,0,0
134.926,183.225,0,0
1.44009,-8.65447,13.2958,400
-136.886,24.8958,0,0
87.9479,233.05,0,0
215.491,-130.758,0,0
-247.526,249.283,0,0
34.0778,232.598,0,0
50.0561,-219.003,0,0
-50.1174,-111.716,0,0
-34.3172,90.3373,0,0
-209.479,-15.9987,0,0
-130.847,12.819,0,0
-8.88211,-51.8183,0,0
-123.521,-100.096,0,0
-241.474,-115.97,0,0
-60.8143,-98.478,0,0
16.0769,208.31,0,0
-66.5713,-150.856,0,0
37.3414,-246.38,0,0
246.228,67.6042,0,0
192.465,-111.292,0,0
2.96726,-27.0052,4.43194,400
-140.849,163.768,0,0
-31.1515,134.383,0,0
199.259,-98.0168,0,0
-237.247,-183.434,0,0
133.316,-103.525,0,0
-175.156,78.0812,0,0
-198.245,246.589,0,0
205.211,-221.357,0,0
-93.1654,183.09,0,0
240.843,-10.0441,0,0
192.304,-175.927,0,0
-160.269,-53.3279,0,0
-137.189,-46.6593,0,0
214.076,-142.215,0,0
81.721,-183.632,0,0
19.0956,-82.1763,0,0
19.6408,31.4289,39.8875,400
-179.38,-244.081,0,0
-231.302,-171.595,0,0
74.0671,-53.5561,0,0
-17.4273,51.6453,0,0
249.559,114.402,0,0
111.84,128.667,0,0
-80.0837,-201.739,0,0
-202.366,-89.7789,0,0
166.188,83.3856,0,0
-132.096,159.473,0,0
0.388631,-194.071,0,0
203.637,-69.886,0,0
93.5456,-35.9293,0,0
-210.05,-199.482,0,0
241.225,-227.228,0,0
218.078,-247.93,0,0
-233.561,-206.744,0,0
-197.201,110.234,0,0
-209.529,-170.286,0,0
58.342,-208.231,0,0
-13.9451,-57.035,0,0
242.381,-183.107,0,0
42.5254,-32.8895,4.43194,400
-53.2033,-14.2529,0,0
158.889,180.624,0,0
74.4133,198.282,0,0
21.9463,-190.85,0,0
-211.599,-56.9913,0,0
-132.759,-78.5039,0,0
242.815,-55.8708,0,0
35.0921,6.27366,22.1597,400
60.1307,201.243,0,0
-13.69,55.643,0,0
175.129,-112.762,0,0
197.981,-125.81,0,0
133.991,110.543,0,0
63.3181,-57.426,0,0
192.552,132.822,0,0
-1.33899,223.097,0,0
234.561,-52.8896,0,0
-165.914,175.209,0,0
132.215,-107.31,0,0
88.9371,39.6798,0,0
-123.112,21.02,0,0
140.746,173.747,0,0
137.174,180.543,0,0
-227.594,99.1717,0,0
119.681,224.534,0,0
-239.798,213.266,0,0
-246.383,222.171,0,0
-169.017,-3.06234,0,0
157.101,-9.16167,0,0
136.484,72.1465,0,0
-64.3869,-152.015,0,0
-40.7633,-72.6261,0,0
-58.7529,-84.5379,0,0
-47.8778,136.812,0,0
-217.491,183.951,0,0
112.081,-62.3014,0,0
139.039,2.16411,0,0
-199.618,130.167,0,0
217.125,-79.9107,0,0
-215.801,126.597,0,0
-145.348,-245.165,0,0
-39.079,-148.885,0,0
-137.694,18.4302,0,0
238.836,121.725,0,0
-185.41,-91.6441,0,0
-191.815,150.446,0,0
10.3189,213.366,0,0
-74.4171,95.6352,0,0
-128.272,65.8635,0,0
212.601,-164.221,0,0
181.801,-231.582,0,0
99.6641,113.727,0,0
249.324,-119.741,0,0
-48.121,-131.789,0,0
33.4259,130.849,0,0
