#class tools::wcsv::ntuple
#title Edep and TrackL
#separator 44
#vector_separator 59
#column double dx
#column double dy
#column double Light
#column double Distance
-130.096,149.901,0,0
-100.518,42.0936,0,0
-245.48,172.222,0,0
94.8171,-45.2519,0,0
-10.8006,-199.223,0,0
84.3482,-238.074,0,0
-85.7602,-207.578,0,0
-151.929,169.124,0,0
-232.737,238.303,0,0
48.752,204.137,0,0
133.481,18.2078,0,0
-106.075,2.3535,0,0
-187.295,28.9929,0,0
-125.424,14.7936,0,0
159.016,-8.42959,0,0
-158.274,-234.285,0,0
173.779,-92.4227,0,0
-103.006,-192.179,0,0
1.34017,-148.444,0,0
-62.3624,238.461,0,0
162.65,-196.965,0,0
-180.672,241.266,0,0
219.901,-127.301,0,0
23.8186,-233.945,0,0
-214.336,-143.451,0,0
-241.109,-238.742,0,0
-143.882,69.2276,0,0
12.6873,88.2369,0,0
32.1013,-248.638,0,0
200.278,110.456,0,0
-211,-161.385,0,0
-5.38305,-50.05,0,0
-125.991,-101.025,0,0
-233.669,-57.2601,0,0
-184.522,-180.799,0,0
243.462,-2.96931,0,0
33.6614,93.1282,0,0
-170.107,161.865,0,0
147.2,-167.438,0,0
144.696,191.206,0,0
-94.0857,-48.3375,0,0
23.2177,-177.857,0,0
14.4779,-247.159,0,0
-10.7376,-192.834,0,0
236.272,-39.3404,0,0
-235.687,-107.356,0,0
3.40707,29.558,39.8875,400
-13.9701,92.2923,0,0
21.9807,39.3027,0,0
-137.432,-30.4895,0,0
-17.5041,-181.949,0,0
-249.395,238.467,0,0
-118.338,223.375,0,0
74.3081,48.1652,0,0
-228.575,167.886,0,0
-226.268,-93.8578,0,0
141.581,-143.755,0,0
188.24,-9.59356,0,0
-129.894,82.0135,0,0
-106.659,247.134,0,0
-204.192,-18.6921,0,0
123.069,-64.16,0,0
-240.103,129.577,0,0
-104.338,203.865,0,0
4.75026,-221.962,0,0
-173.523,86.9446,0,0
-200.563,2.59581,0,0
136.66,-37.5503,0,0
-209.48,-88.7191,0,0
-160.652,183.583,0,0
246.192,160.757,0,0
160.106,107.178,0,0
0.53556,-231.978,0,0
-183.753,-129.117,0,0
-14.6821,-6.95345,22.1597,400
-99.0537,110.129,0,0
153.312,203.472,0,0
239.121,-232.98,0,0
4.89264,140.72,0,0
120.032,-125.262,0,0
137.183,241.322,0,0
-183.789,137.005,0,0
93.9565,-169.065,0,0
-98.4997,90.3722,0,0
-74.2362,40.9243,0,0
-108.713,61.0189,0,0
-156.144,-15.5408,0,0
-152.617,104.926,0,0
188.633,-193.485,0,0
-89.8768,-79.2304,0,0
94.7656,-84.9362,0,0
-113.744,82.3829,0,0
61.5527,-11.212,0,0
