#class tools::wcsv::ntuple
#title Edep and TrackL
#separator 44
#vector_separator 59
#column double dx
#column double dy
#column double Light
#column double Distance
220.482,-195.473,0,0
-36.715,103.659,0,0
-236.315,62.823,0,0
155.708,-93.1689,0,0
225.197,-184.276,0,0
34.183,-111.501,0,0
-143.929,-235.837,0,0
150.088,174.395,0,0
214.582,123.846,0,0
209.842,222.302,0,0
51.771,171.421,0,0
-51.6775,-105.148,0,0
-20.6091,-167.152,0,0
67.3109,-74.6142,0,0
-125.475,-77.0702,0,0
-243.613,228.158,0,0
-38.0936,94.2752,0,0
-151.948,-197.657,0,0
-7.14008,-170.463,0,0
70.1479,237.436,0,0
-83.2952,-3.4508,0,0
32.628,-201.509,0,0
-228.019,96.4759,0,0
119.228,139.001,0,0
-186.353,225.612,0,0
-86.3323,129.72,0,0
-118.099,-172.933,0,0
-112.681,209.14,0,0
43.3139,179.219,0,0
-77.1618,-29.9545,0,0
-230.038,110.983,0,0
